,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate,labels
546,bhojpuri/Om Prakash - Radha Ji Panghat Pe.opus,1.3765433,0.29273316,0.3726685,0.2297085718249119,1.7972276,-7.2071843,2411.5081501386694,2784.1564747671678,21.053076578921612,4350.549240696826,0.0278083123721777,0.0547477706395172,6
547,bhojpuri/Pradum Lal - Kamkarat Naikhe.opus,1.5365006,0.34311324,0.54648346,0.258891455719946,17.078999,-0.9130918,3486.631667197572,3659.845749802104,20.8265211529776,7519.0395834507635,0.0070863519421447,0.067783241106406,6
548,bhojpuri/Lavkush Nishad - Sadhuwain.opus,1.6291662,0.3937562,0.6158514,0.2746329719210655,12.202913,3.5988379,3478.464318626232,3686.0522215712663,20.217386574547444,7469.116816805638,-0.0100046423735455,0.073435936052379,6
549,bhojpuri/Mantu Singh - Mar Karaibu Ka.opus,1.8032832,0.4512201,0.6574301,0.275197955519267,7.9232993,1.522016,4197.767345575869,4357.556976202434,20.21451194678456,8948.268214285714,0.0003796973644221,0.0778259821428571,6
550,bhojpuri/Pawan Singh - Bin Biyahe Rajaji.opus,1.6188548,0.40782163,0.62576425,0.2668652610869193,16.252037,3.7082286,3376.97270329046,3653.563856597751,20.05468834906836,7289.5916492931965,-0.0124219355373783,0.0651986564295611,6
551,bhojpuri/Pradum Lal - Milal Bate Mauga Bhatar.opus,1.7875557,0.35225454,0.5455501,0.2652615647530964,19.737253,-1.8555833,3398.952265335109,3097.0005531148668,21.87306249032376,6475.247154340225,0.0141139629084096,0.0861274902492208,6
552,bhojpuri/Lavkush Nishad - Hamar Saiya Aaj Ladan Se.opus,1.4662619,0.39904255,0.46059498,0.2518970361158513,11.150157,3.1321142,3360.6395725537404,3740.3376292716152,20.737281897666204,7331.161162207358,0.0094014747133642,0.0713401406017744,6
553,bhojpuri/Manish Sonkar - Awa Khala.opus,1.5694517,0.4005841,0.55572015,0.2679054111492861,5.731919,0.42000562,3577.5367197373453,3775.0725132637326,20.547024471840245,8055.574723974763,-0.0216642056232814,0.0715841192385208,6
554,bhojpuri/Lavkush Nishad - Jaa Chal Gailu Bhulake.opus,1.6653377,0.37308505,0.54719824,0.2681002956253475,10.241952,-0.3841306,3273.9262551772104,3466.5445182707595,21.71059684683592,6876.523989422924,0.0049485684866082,0.068294977532396,6
555,bhojpuri/Pawan Singh - Dhibari Me Rahue Na Tel - From Crack Fighter.opus,1.4705173,0.35612738,0.5519415,0.2709200133991511,13.18288,4.327283,3427.50543516938,3746.217551745159,19.804465183689896,7355.635490053874,0.0101318904298925,0.0684877891240157,6
556,bhojpuri/Pintu Lal Yadav - Tikuli Satale Bani.opus,1.7452341,0.38800636,0.65010977,0.2780438945312234,13.987309,0.04028782,3429.0172409956176,3427.3713507180205,21.476306659499866,7129.389277109525,0.0108382430252693,0.0715074896799481,6
557,bhojpuri/Pawan Singh - Lollypop Lageli.opus,1.7577499,0.43116593,0.6471751,0.2702717416759984,4.0238013,1.4909118,3223.9820961463865,3408.430393156464,20.351607190569148,6739.3399069995885,-0.0063802632717123,0.0677077092954862,6
558,bhojpuri/Ramu Nishad - Gawane Ke Raat.opus,1.5643975,0.36275524,0.61142236,0.2731533504696434,7.8975973,2.9065835,2897.313380405624,3307.0426470409448,20.468898738733323,6255.791673362105,0.0028435662555542,0.0563644830213259,6
559,bhojpuri/Rajan Kashyap - Chhinar Gaili.opus,1.4087595,0.34735483,0.51585275,0.2645493968283889,9.846038,3.107005,2877.580862468211,3417.3873448090894,21.30805207456973,6130.908297206166,0.0253837316140044,0.0563525406305194,6
560,bhojpuri/Ravi Diuwakar - Bhtar Jab Chhatiya Dabawe.opus,1.5190994,0.4046525,0.6043004,0.2721414087057739,3.0868213,1.219022,3925.171626058964,4084.7999715560695,20.95723551136746,8551.349488420608,-0.0163572845017015,0.0841975101891027,6
561,bhojpuri/R K Ji - Ail Bade Saiya.opus,1.4436121,0.33743298,0.4832119,0.2530023561221792,24.063028,3.3686426,2823.8281470469306,3491.2163426075185,20.855826595937717,6051.167011664451,-0.0267765209675718,0.0505556911728413,6
562,bhojpuri/Ramu Raja - Rowa Tate Kangna.opus,1.7674435,0.3682952,0.6200414,0.2768117325610045,13.7991085,-0.29214567,3432.1720053701083,3261.938939792998,20.74241671518256,6536.437013548573,-0.0028567248820795,0.0828788240487172,6
563,bhojpuri/R K Dehati - Rowata Sajanwa.opus,1.4908605,0.31421724,0.55644083,0.2705575590049008,6.23026,-0.063206986,3335.6341019951765,3668.465385726517,21.62284673749901,6996.448904172136,-0.0114868539498126,0.0674328919136322,6
564,bhojpuri/Rahul Singh - Akhilesh Bhaiya.opus,1.5093921,0.37842324,0.56967926,0.2697404855545586,25.439959,5.969754,2474.7757913633336,2867.3555169644783,18.98840290347111,4789.766144843156,-0.0040434272522519,0.0552492709818599,6
565,bhojpuri/Raju Bedradi - Kahan Bitawal Na.opus,1.5139023,0.35774598,0.658508,0.2794301060209709,26.474546,6.3563137,3436.1326759059866,3644.473745803272,18.28436258602512,7163.16117200875,0.004405262423635,0.0748785148447902,6
566,bhojpuri/Ramu Nishad - Garmi Bate.opus,1.6308553,0.4008088,0.6529274,0.27968628451192,24.758133,6.3847885,3296.824125256251,3526.603232045881,19.63453731379372,6976.159717272511,0.0042603086370844,0.0643282028032687,6
567,bhojpuri/Ramu Nishad - Gaila Kamye.opus,1.6644602,0.38004917,0.59210515,0.2730414588987463,16.676256,-0.31369737,3068.4475185943197,3304.669713206496,20.25425574002239,6262.122074752032,0.0134179599610279,0.0639311604828919,6
568,bhojpuri/Ravi Kunwar - Manela Batiya Mor.opus,1.4463437,0.3441113,0.47763845,0.2501598965686866,9.1706915,2.4486291,2335.858281367397,3057.056228544783,21.375139581069075,4714.088703023976,-0.0084959698250083,0.0459991433154577,6
569,bhojpuri/Ritesh Pandey - Piyawa Se Pahile 2.opus,1.5101955,0.38402393,0.5073908,0.2518228043878682,28.554077,5.15256,2841.490539368238,3281.1160133405115,19.323588277880532,6092.724870403369,-0.0291592439735719,0.0530672454957577,6
570,bhojpuri/Ravi Raj Surender - Bihar Wala Chhauda.opus,1.6765116,0.3560989,0.5595029,0.2695436895656806,15.490813,-1.7482966,2883.9885950803623,2807.300222488335,21.225963377383952,5491.62559472592,0.0057681669380131,0.0680589721760009,6
571,bhojpuri/Ritesh Pandey - Karua Tel.opus,1.5967369,0.34854323,0.58530873,0.2745018241719995,10.441942,2.0100298,3506.843630413079,3547.5693886159333,21.173846613213485,7240.967840211004,0.0098251031126591,0.0785140556487602,6
572,bhojpuri/Ritesh Pandey - Gori Tor Chunari.opus,1.4976658,0.35946828,0.5523868,0.2640225784444816,30.837158,4.0318837,2751.714929492628,3133.6517681420146,18.4559892349092,5716.5614526753725,-0.01262017337812,0.0551756119626141,6
573,bhojpuri/Ritesh Pandey - Pandeyji Ka Beta Hoon With Dialogues.opus,1.5731505,0.41938144,0.54263395,0.2580285625803842,7.272691,2.1904051,3595.788026950419,4270.362364564197,20.57594379272413,7967.043947400888,-0.0232354439934464,0.0635423065702623,6
574,bhojpuri/Ravi Kunwar - Ae Nando.opus,1.6080753,0.39671585,0.60804796,0.2750659230799641,6.7657576,1.8161383,4269.993231708954,4655.921690965057,20.233163237539877,9180.374523550232,-0.0039428307615577,0.0823256485719741,6
575,bhojpuri/Ritesh Pandey - Piyawa Se Pahile.opus,1.5835936,0.37522966,0.59020275,0.2714817340778648,27.975628,5.9611106,3291.3053077012123,3889.564582681219,17.730594886480965,6992.87550438907,-0.0105302190039263,0.059013267681639,6
576,bhojpuri/Sabi Diwana - Sarkela Seeena Se Odhaniya.opus,1.5423415,0.3562296,0.6415966,0.277393238597763,20.968073,5.2820287,3257.411220497805,3601.513210696485,19.07016743934673,6736.832438599948,0.0042988154148726,0.0657131180706045,6
577,bhojpuri/S K Singh - Maugi Ke Bada Nakhra.opus,1.484841,0.3767162,0.5639659,0.2611342313140464,19.549341,5.3476505,3548.2193036164704,3813.988842006445,17.64409865361277,7521.987102191982,0.0065122845110016,0.0728355773397463,6
578,bhojpuri/Samresh Sagar - Babu Fasali.opus,1.600049,0.44430372,0.6098449,0.2683803600564433,30.022318,3.2350826,2990.914242982694,3085.2470619659543,18.62842720691716,6134.577866022099,-0.0066471570191948,0.0661078319233425,6
579,bhojpuri/Samresh Sagar - Ail Rahe Iyarwa.opus,1.5334532,0.4253448,0.6574774,0.2777302511175504,18.469343,6.152784,3418.999411432153,3797.1417040507545,19.60272329474734,7251.259844536831,0.0082365695562215,0.0633317002015263,6
580,bhojpuri/Samar Singh - Batawa Ae Gori Hamra Ganna Ke Rass.opus,1.7813452,0.43679056,0.65490705,0.2779445232819588,23.136932,6.7391477,5376.722795776433,5083.763574768347,18.82893934780148,11243.396913561011,0.0161088536188191,0.1047389349695147,6
581,bhojpuri/Sanjit Sharma - Sonwa Re Sonwa.opus,1.5411239,0.3712252,0.50392675,0.2603667795340424,18.84005,3.7775757,3703.927554055831,4035.287798051869,20.171137878375852,7911.850339854112,0.0053300699211034,0.069845751046502,6
582,bhojpuri/Sawan Singh - Phonewe Karbu Pyar.opus,1.5784255,0.35495824,0.532081,0.2667994593103204,10.27483,2.0024185,3146.6802753508427,3620.8834460612848,20.94898405412011,6662.257035474357,-0.0253203942439266,0.0585365611686875,6
583,bhojpuri/Sanjit Sharma - Lagake Facewash.opus,1.5728213,0.371532,0.5850918,0.2699992315071124,21.671728,5.714738,4344.256007975571,4445.947155448493,19.1129470446369,9097.260764820689,0.0153660103503493,0.086413940519029,6
584,bhojpuri/Samresh Sagar - Sasaram Ke Golgappa.opus,1.4552208,0.36574394,0.5954806,0.2715531303870687,20.31469,4.992197,3486.4409811649457,3701.0843487295288,19.31649440687804,7190.809123435629,-0.0017596386734458,0.0744066932063421,6
585,bhojpuri/Sandip Nishad - Jab Jab Bhatar Kare.opus,1.5098503,0.4085943,0.59262294,0.274089128214408,12.929696,3.9242363,3676.514162008806,3597.817667990687,19.29108583881321,7563.615354504577,-0.0125803942938988,0.0863181194295005,6
586,bhojpuri/Tinku Tufan - Saiya Kariya Milal Na.opus,1.6657456,0.3058975,0.59524804,0.2790505088131937,12.942233,3.462683,4240.739646407876,4473.210047579493,20.65525840540373,9245.917957898637,-0.0110071281358261,0.0872141479364081,6
587,bhojpuri/Vijay Banaras Yadav - Chumma Chapkauwa.opus,1.7874349,0.39139682,0.57814,0.2676726875337307,2.8842983,-3.3812146,2978.1373994392206,3132.0132904289485,20.836771339734227,6181.816321737645,0.0059183260596223,0.063880553796117,6
588,bhojpuri/Vinod Deewana - Satal Rahab Saiya Ke Kora Me.opus,1.7603707,0.40597156,0.6887584,0.2804067355538898,18.905005,2.2071912,2696.501663027272,2874.399023605028,20.493964505918463,5526.002438200077,-0.0019540764248545,0.0526674435244195,6
589,bhojpuri/Sonu Sawariya - Bhatar Khali Saya Sute.opus,1.5531342,0.35315803,0.5648213,0.2716098877894907,11.518551,3.33457,3130.651268922078,3407.3746594449285,19.932864254072435,6485.58561401737,-0.0080606160221346,0.0702765026951626,6
590,bhojpuri/Swan Singh - Jab Jab Saiya Kare.opus,1.5001255,0.41386488,0.5881463,0.268958664289459,8.208846,2.7949157,2761.0893951955027,3468.7940775053758,21.115290932808996,5825.078527096579,-0.0059648236154031,0.0493074379194419,6
591,bhojpuri/Shubha Mishra - Baja Baji Ki Na.opus,1.5915749,0.35301983,0.5739258,0.2681670565971122,17.412607,3.9477675,4095.154964089061,3887.3247591107834,20.263018255111657,8584.71115281777,-0.0053369189656114,0.0961582649886877,6
592,bhojpuri/Vijay Banaeras - Kahela Jalebi Baai.opus,1.7100253,0.35342616,0.56841326,0.2694675716101077,21.0789,-1.6377522,2906.823739021066,3228.34805021851,20.798469644593435,5689.086454191084,0.0189655870697219,0.0577929605745081,6
593,bhojpuri/Vijay Banaras Yadav - Kamar Lapalap Lapke.opus,1.4440517,0.3573461,0.48931453,0.2484689729084816,16.544184,1.2441686,2590.354944158288,2947.3764926730014,20.475940222238016,5068.692212402943,0.0435719195780455,0.0565069313189619,6
